# GAGE ( ANALOG network for IDs where YEAR <  2000)
# GAGE (DIGITAL network for IDs where YEAR >= 2000)
# MONTH for which rainfall is being aggregated
# S (season): W (wet, Jun-Oct) or D (dry)
# RAIN: total monthly rainfall in millimeters
gage,year,month,S,rain
RG028,2017,8,W,102.743
RG028,2017,9,W,0.762
RG028,2017,10,W,8.001
RG028,2017,11,D,4.953
RG028,2017,12,D,5.08
RG028,2018,1,D,2.032
RG028,2018,2,D,49.276
RG028,2018,3,D,0.0
RG028,2018,6,W,25.4
RG028,2018,7,W,69.977
RG028,2018,8,W,61.849
RG028,2018,9,W,24.765
RG028,2018,10,W,57.658
RG028,2018,11,D,5.08
RG028,2018,12,D,29.21
RG028,2019,1,D,17.272
RG028,2019,2,D,34.163
RG028,2019,3,D,34.925
RG028,2019,4,D,2.032
RG028,2019,5,D,17.145
RG028,2019,6,W,4.191
RG028,2019,7,W,49.784
RG028,2019,8,W,57.15
RG028,2019,9,W,65.024
RG028,2019,10,W,0.0
RG028,2019,11,D,130.429
RG028,2019,12,D,35.179
RG028,2020,1,D,13.716
RG028,2020,2,D,29.591
RG028,2020,3,D,48.387
RG028,2020,4,D,0.254
RG028,2020,5,D,0.0
RG028,2020,6,W,3.175
RG028,2020,7,W,42.037
RG028,2020,8,W,42.418
RG028,2020,9,W,0.254
RG028,2020,10,W,0.0
RG028,2020,11,D,2.54
RG028,2020,12,D,14.351
RG028,2021,1,D,19.304
RG028,2021,2,D,0.0
RG028,2021,3,D,12.192
RG028,2021,4,D,2.794
RG028,2021,5,D,2.921
RG028,2021,6,W,5.461
RG028,2021,7,W,111.125
RG028,2021,8,W,79.375
RG028,2021,9,W,18.669
RG028,2021,10,W,0.0
RG028,2021,11,D,0.508
RG028,2021,12,D,16.637
RG028,2022,1,D,3.048
RG028,2022,2,D,3.175
RG028,2022,3,D,15.748
RG028,2022,6,W,78.232
RG028,2022,7,W,92.075
RG028,2022,8,W,270.764
RG028,2022,9,W,38.735
RG028,2022,10,W,30.226
RG028,2022,11,D,3.048
RG028,2022,12,D,38.608
RG029,2000,1,D,0.0
RG029,2000,2,D,10.033
RG029,2000,3,D,7.112
RG029,2000,6,W,40.513
RG029,2000,7,W,26.543
RG029,2000,8,W,166.497
RG029,2000,9,W,2.413
RG029,2000,10,W,169.799
RG029,2000,11,D,39.497
RG029,2000,12,D,1.27
RG029,2001,1,D,39.497
RG029,2001,2,D,3.175
RG029,2001,3,D,10.668
RG029,2001,4,D,21.209
RG029,2001,5,D,10.795
RG029,2001,6,W,7.366
RG029,2001,7,W,37.973
RG029,2001,8,W,72.898
RG029,2001,9,W,41.529
RG029,2001,10,W,4.445
RG029,2001,11,D,1.016
RG029,2001,12,D,13.208
RG029,2002,1,D,6.985
RG029,2002,2,D,16.383
RG029,2002,3,D,0.254
RG029,2002,4,D,0.0
RG029,2002,6,W,0.0
RG029,2002,7,W,122.301
RG029,2002,8,W,61.849
RG029,2002,9,W,29.718
RG029,2002,10,W,8.255
RG029,2002,11,D,3.937
RG029,2002,12,D,19.05
RG029,2003,1,D,0.0
RG029,2003,2,D,37.973
RG029,2003,3,D,7.366
RG029,2003,5,D,0.0
RG029,2003,6,W,0.0
RG029,2003,7,W,47.371
RG029,2003,8,W,92.583
RG029,2003,9,W,33.528
RG029,2003,10,W,16.129
RG029,2003,11,D,23.876
RG029,2003,12,D,10.287
RG029,2004,1,D,21.336
RG029,2004,2,D,26.162
RG029,2004,3,D,22.479
RG029,2004,4,D,34.417
RG029,2004,5,D,0.254
RG029,2004,6,W,3.302
RG029,2004,7,W,10.414
RG029,2004,8,W,44.958
RG029,2004,9,W,44.704
RG029,2004,10,W,8.001
RG029,2004,11,D,9.525
RG029,2004,12,D,19.939
RG029,2005,1,D,27.178
RG029,2005,2,D,20.066
RG029,2005,3,D,2.159
RG029,2005,4,D,3.429
RG029,2005,5,D,18.161
RG029,2005,6,W,0.0
RG029,2005,7,W,47.244
RG029,2005,8,W,61.468
RG029,2005,9,W,6.35
RG029,2005,10,W,0.381
RG029,2005,12,D,5.08
RG029,2006,1,D,1.905
RG029,2006,2,D,2.413
RG029,2006,3,D,2.921
RG029,2006,5,D,0.0
RG029,2006,6,W,8.89
RG029,2006,7,W,75.057
RG029,2006,8,W,129.794
RG029,2006,9,W,46.863
RG029,2006,10,W,30.861
RG029,2006,12,D,4.318
RG029,2007,1,D,26.162
RG029,2007,2,D,3.81
RG029,2007,3,D,24.13
RG029,2007,4,D,3.175
RG029,2007,5,D,1.27
RG029,2007,6,W,19.939
RG029,2007,7,W,53.975
RG029,2007,8,W,69.723
RG029,2007,9,W,54.61
RG029,2007,10,W,2.286
RG029,2007,11,D,25.654
RG029,2007,12,D,10.668
RG029,2008,1,D,1.778
RG029,2008,2,D,5.842
RG029,2008,3,D,0.0
RG029,2008,5,D,7.112
RG029,2008,6,W,2.667
RG029,2008,7,W,178.308
RG029,2008,8,W,113.157
RG029,2008,9,W,11.049
RG029,2008,10,W,1.905
RG029,2008,11,D,15.621
RG029,2008,12,D,5.715
RG029,2009,1,D,8.89
RG029,2009,2,D,12.7
RG029,2009,3,D,10.287
RG029,2009,4,D,1.016
RG029,2009,5,D,8.128
RG029,2009,6,W,37.465
RG029,2009,7,W,20.066
RG029,2009,8,W,66.421
RG029,2009,9,W,11.938
RG029,2009,10,W,9.398
RG029,2009,11,D,4.445
RG029,2009,12,D,7.874
RG029,2010,1,D,59.69
RG029,2010,2,D,39.116
RG029,2010,3,D,8.763
RG029,2010,4,D,7.493
RG029,2010,5,D,0.0
RG029,2010,6,W,0.0
RG029,2010,7,W,142.621
RG029,2010,8,W,37.084
RG029,2010,9,W,28.829
RG029,2010,10,W,9.652
RG029,2010,11,D,0.762
RG029,2010,12,D,10.16
RG029,2011,1,D,1.524
RG029,2011,2,D,3.429
RG029,2011,3,D,0.0
RG029,2011,4,D,0.0
RG029,2011,6,W,0.889
RG029,2011,7,W,124.841
RG029,2011,8,W,89.662
RG029,2011,9,W,58.293
RG029,2011,10,W,0.0
RG029,2011,11,D,13.843
RG029,2011,12,D,39.624
RG029,2012,1,D,4.191
RG029,2012,2,D,3.81
RG029,2012,3,D,2.921
RG029,2012,4,D,0.0
RG029,2012,5,D,6.858
RG029,2012,6,W,11.684
RG029,2012,7,W,137.414
RG029,2012,8,W,24.257
RG029,2012,9,W,42.545
RG029,2012,10,W,0.0
RG029,2012,11,D,6.604
RG029,2012,12,D,21.844
RG029,2013,1,D,10.287
RG029,2013,2,D,11.811
RG029,2013,3,D,4.191
RG029,2013,4,D,0.254
RG029,2013,5,D,0.0
RG029,2013,6,W,6.604
RG029,2013,7,W,109.474
RG029,2013,8,W,69.723
RG029,2013,9,W,26.543
RG029,2013,11,D,16.637
RG029,2013,12,D,10.033
RG029,2014,1,D,0.0
RG029,2014,2,D,0.0
RG029,2014,3,D,24.003
RG029,2014,4,D,1.27
RG029,2014,6,W,0.0
RG029,2014,7,W,74.422
RG029,2014,8,W,136.652
RG029,2014,9,W,138.938
RG029,2014,10,W,32.258
RG029,2014,11,D,2.54
RG029,2014,12,D,11.811
RG029,2015,1,D,64.135
RG029,2015,2,D,9.017
RG029,2015,3,D,16.383
RG029,2015,4,D,7.747
RG029,2015,5,D,0.0
RG029,2015,6,W,16.256
RG029,2015,7,W,62.484
RG029,2015,8,W,42.418
RG029,2015,9,W,53.721
RG029,2015,10,W,35.179
RG029,2015,11,D,7.874
RG029,2015,12,D,11.811
RG029,2016,1,D,29.21
RG029,2016,2,D,5.969
RG029,2016,3,D,0.762
RG029,2016,4,D,1.651
RG029,2016,5,D,10.668
RG029,2016,6,W,35.941
RG029,2016,7,W,97.409
RG029,2016,8,W,40.386
RG029,2016,9,W,43.942
RG029,2016,10,W,19.558
RG029,2016,11,D,5.08
RG029,2016,12,D,34.036
RG029,2017,1,D,20.193
RG029,2017,2,D,5.461
RG029,2017,3,D,0.508
RG029,2017,4,D,0.0
RG029,2017,5,D,3.429
RG029,2017,6,W,0.0
RG029,2017,7,W,162.814
RG029,2017,8,W,77.47
RG029,2017,9,W,0.508
RG029,2017,10,W,2.413
RG029,2017,11,D,4.318
RG029,2017,12,D,3.81
RG029,2018,1,D,3.175
RG029,2018,2,D,37.973
RG029,2018,3,D,0.0
RG029,2018,6,W,23.114
RG029,2018,7,W,64.135
RG029,2018,8,W,60.706
RG029,2018,9,W,25.654
RG029,2018,10,W,44.704
RG029,2018,11,D,4.826
RG029,2018,12,D,22.098
RG029,2019,1,D,14.605
RG029,2019,2,D,30.226
RG029,2019,3,D,29.21
RG029,2019,4,D,2.413
RG029,2019,5,D,30.988
RG029,2019,6,W,6.096
RG029,2019,7,W,57.15
RG029,2019,8,W,54.737
RG029,2019,9,W,64.77
RG029,2019,10,W,0.0
RG029,2019,11,D,124.714
RG029,2019,12,D,35.687
RG029,2020,1,D,9.398
RG029,2020,2,D,26.543
RG029,2020,3,D,44.196
RG029,2020,4,D,0.635
RG029,2020,5,D,0.0
RG029,2020,6,W,0.254
RG029,2020,7,W,24.892
RG029,2020,8,W,51.435
RG029,2020,9,W,0.0
RG029,2020,10,W,0.0
RG029,2020,11,D,1.905
RG029,2020,12,D,12.954
RG029,2021,1,D,15.875
RG029,2021,2,D,0.0
RG029,2021,3,D,11.303
RG029,2021,4,D,2.921
RG029,2021,5,D,0.762
RG029,2021,6,W,5.207
RG029,2021,7,W,116.078
RG029,2021,8,W,73.914
RG029,2021,9,W,21.971
RG029,2021,10,W,0.508
RG029,2021,11,D,0.0
RG029,2021,12,D,13.716
RG029,2022,1,D,3.683
RG029,2022,2,D,2.413
RG029,2022,3,D,13.843
RG029,2022,6,W,76.2
RG029,2022,7,W,81.28
RG029,2022,8,W,247.777
RG029,2022,9,W,46.228
RG029,2022,10,W,18.669
RG029,2022,11,D,3.302
RG029,2022,12,D,34.798
RG030,2000,1,D,0.0
RG030,2000,2,D,11.303
RG030,2000,3,D,7.493
RG030,2000,6,W,56.007
RG030,2000,7,W,31.242
RG030,2000,8,W,151.892
RG030,2000,9,W,4.572
RG030,2000,10,W,161.925
RG030,2000,11,D,39.37
RG030,2000,12,D,0.254
RG030,2001,1,D,33.655
RG030,2001,2,D,3.937
RG030,2001,3,D,11.557
RG030,2001,4,D,17.145
RG030,2001,5,D,11.684
RG030,2001,6,W,8.001
RG030,2001,7,W,41.148
RG030,2001,8,W,61.087
RG030,2001,9,W,38.354
RG030,2001,10,W,8.255
RG030,2001,11,D,1.524
RG030,2001,12,D,16.637
RG030,2002,1,D,9.652
RG030,2002,2,D,15.113
RG030,2002,3,D,0.0
RG030,2002,4,D,0.0
RG030,2002,6,W,0.0
RG030,2002,7,W,81.534
RG030,2002,8,W,34.29
RG030,2002,9,W,45.72
RG030,2002,10,W,6.477
RG030,2002,11,D,4.064
RG030,2002,12,D,23.241
RG030,2003,1,D,0.508
RG030,2003,2,D,35.687
RG030,2003,3,D,5.461
RG030,2003,5,D,0.0
RG030,2003,6,W,0.381
RG030,2003,7,W,62.23
RG030,2003,8,W,62.23
RG030,2003,9,W,46.609
RG030,2003,10,W,21.082
RG030,2003,11,D,20.066
RG030,2003,12,D,13.208
RG030,2004,1,D,23.114
RG030,2004,2,D,24.892
RG030,2004,3,D,23.749
RG030,2004,4,D,37.846
RG030,2004,5,D,0.254
RG030,2004,6,W,2.667
RG030,2004,7,W,31.242
RG030,2004,8,W,26.416
RG030,2004,9,W,36.957
RG030,2004,10,W,8.509
RG030,2004,11,D,11.43
RG030,2004,12,D,21.59
RG030,2005,1,D,29.845
RG030,2005,2,D,26.797
RG030,2005,3,D,0.762
RG030,2005,4,D,3.429
RG030,2005,5,D,19.05
RG030,2005,6,W,1.143
RG030,2005,7,W,51.181
RG030,2005,8,W,81.407
RG030,2005,9,W,11.049
RG030,2005,10,W,0.762
RG030,2005,12,D,5.08
RG030,2006,1,D,1.397
RG030,2006,2,D,2.032
RG030,2006,3,D,5.461
RG030,2006,5,D,0.0
RG030,2006,6,W,16.764
RG030,2006,7,W,68.453
RG030,2006,8,W,128.143
RG030,2006,9,W,33.782
RG030,2006,10,W,29.083
RG030,2006,12,D,4.699
RG030,2007,1,D,30.353
RG030,2007,2,D,1.905
RG030,2007,3,D,24.892
RG030,2007,4,D,3.556
RG030,2007,5,D,2.159
RG030,2007,6,W,20.32
RG030,2007,7,W,84.201
RG030,2007,8,W,75.819
RG030,2007,9,W,44.577
RG030,2007,10,W,5.588
RG030,2007,11,D,33.02
RG030,2007,12,D,7.874
RG030,2008,1,D,2.032
RG030,2008,2,D,7.112
RG030,2008,3,D,0.0
RG030,2008,5,D,4.953
RG030,2008,6,W,2.159
RG030,2008,7,W,184.023
RG030,2008,8,W,130.556
RG030,2008,9,W,15.621
RG030,2008,10,W,3.175
RG030,2008,11,D,14.351
RG030,2008,12,D,7.366
RG030,2009,1,D,12.446
RG030,2009,2,D,18.923
RG030,2009,3,D,10.16
RG030,2009,4,D,0.508
RG030,2009,5,D,9.652
RG030,2009,6,W,35.56
RG030,2009,7,W,11.049
RG030,2009,8,W,50.292
RG030,2009,9,W,1.905
RG030,2009,10,W,11.303
RG030,2009,11,D,4.064
RG030,2009,12,D,8.001
RG030,2010,1,D,65.913
RG030,2010,2,D,45.085
RG030,2010,3,D,10.668
RG030,2010,4,D,9.398
RG030,2010,5,D,0.0
RG030,2010,6,W,0.0
RG030,2010,7,W,103.886
RG030,2010,8,W,44.831
RG030,2010,9,W,30.48
RG030,2010,10,W,27.432
RG030,2010,11,D,0.635
RG030,2010,12,D,8.636
RG030,2011,1,D,0.762
RG030,2011,2,D,3.429
RG030,2011,3,D,0.0
RG030,2011,4,D,0.0
RG030,2011,6,W,2.54
RG030,2011,7,W,102.616
RG030,2011,8,W,91.313
RG030,2011,9,W,65.278
RG030,2011,10,W,0.0
RG030,2011,11,D,16.764
RG030,2011,12,D,44.069
RG030,2012,1,D,5.969
RG030,2012,2,D,2.667
RG030,2012,3,D,4.445
RG030,2012,4,D,0.0
RG030,2012,5,D,4.064
RG030,2012,6,W,3.937
RG030,2012,7,W,115.443
RG030,2012,8,W,26.416
RG030,2012,9,W,38.227
RG030,2012,10,W,0.0
RG030,2012,11,D,6.223
RG030,2012,12,D,23.495
RG030,2013,1,D,8.89
RG030,2013,2,D,15.494
RG030,2013,3,D,5.969
RG030,2013,4,D,0.254
RG030,2013,5,D,0.0
RG030,2013,6,W,10.668
RG030,2013,7,W,140.97
RG030,2013,8,W,86.106
RG030,2013,9,W,22.733
RG030,2013,11,D,17.272
RG030,2013,12,D,14.732
RG030,2014,1,D,0.0
RG030,2014,2,D,0.254
RG030,2014,3,D,25.273
RG030,2014,4,D,3.302
RG030,2014,6,W,0.889
RG030,2014,7,W,99.441
RG030,2014,8,W,119.634
RG030,2014,9,W,153.797
RG030,2014,10,W,33.401
RG030,2014,11,D,0.762
RG030,2014,12,D,12.827
RG030,2015,1,D,56.769
RG030,2015,2,D,9.398
RG030,2015,3,D,17.018
RG030,2015,4,D,9.144
RG030,2015,5,D,2.032
RG030,2015,6,W,9.144
RG030,2015,7,W,56.388
RG030,2015,8,W,37.846
RG030,2015,9,W,57.277
RG030,2015,10,W,38.1
RG030,2015,11,D,8.001
RG030,2015,12,D,12.065
RG030,2016,1,D,27.178
RG030,2016,2,D,6.35
RG030,2016,3,D,0.762
RG030,2016,4,D,3.048
RG030,2016,5,D,3.81
RG030,2016,6,W,26.67
RG030,2016,7,W,105.156
RG030,2016,8,W,58.039
RG030,2016,9,W,55.372
RG030,2016,10,W,9.398
RG030,2016,11,D,3.937
RG030,2016,12,D,31.242
RG030,2017,1,D,20.447
RG030,2017,2,D,6.096
RG030,2017,3,D,0.254
RG030,2017,4,D,0.254
RG030,2017,5,D,2.54
RG030,2017,6,W,0.254
RG030,2017,7,W,141.478
RG030,2017,8,W,96.393
RG030,2017,9,W,0.762
RG030,2017,10,W,2.667
RG030,2017,11,D,4.445
RG030,2017,12,D,3.81
RG030,2018,1,D,3.556
RG030,2018,2,D,43.053
RG030,2018,3,D,0.0
RG030,2018,6,W,23.876
RG030,2018,7,W,97.409
RG030,2018,8,W,70.993
RG030,2018,9,W,23.749
RG030,2018,10,W,46.736
RG030,2018,11,D,4.572
RG030,2018,12,D,24.384
RG030,2019,1,D,18.161
RG030,2019,2,D,33.782
RG030,2019,3,D,25.654
RG030,2019,4,D,0.762
RG030,2019,5,D,18.415
RG030,2019,6,W,8.255
RG030,2019,7,W,61.976
RG030,2019,8,W,54.991
RG030,2019,9,W,64.008
RG030,2019,10,W,0.0
RG030,2019,11,D,132.715
RG030,2019,12,D,27.051
RG030,2020,1,D,11.176
RG030,2020,2,D,30.099
RG030,2020,3,D,43.18
RG030,2020,4,D,1.016
RG030,2020,5,D,2.032
RG030,2020,6,W,2.032
RG030,2020,7,W,40.259
RG030,2020,8,W,28.702
RG030,2020,9,W,0.0
RG030,2020,10,W,0.0
RG030,2020,11,D,2.54
RG030,2020,12,D,13.716
RG030,2021,1,D,19.177
RG030,2021,2,D,0.0
RG030,2021,3,D,14.097
RG030,2021,4,D,2.921
RG030,2021,5,D,1.143
RG030,2021,6,W,7.112
RG030,2021,7,W,94.615
RG030,2021,8,W,112.395
RG030,2021,9,W,39.243
RG030,2021,10,W,0.635
RG030,2021,11,D,0.254
RG030,2021,12,D,14.732
RG030,2022,1,D,4.191
RG030,2022,2,D,2.286
RG030,2022,3,D,14.224
RG030,2022,6,W,67.183
RG030,2022,7,W,86.868
RG030,2022,8,W,207.899
RG030,2022,9,W,46.609
RG030,2022,10,W,29.845
RG030,2022,11,D,3.302
RG030,2022,12,D,35.814
RG031,2000,1,D,0.0
RG031,2000,2,D,7.874
RG031,2000,3,D,6.477
RG031,2000,6,W,93.345
RG031,2000,7,W,80.264
RG031,2000,8,W,140.97
RG031,2000,9,W,2.794
RG031,2000,10,W,144.399
RG031,2000,11,D,38.1
RG031,2000,12,D,3.937
RG031,2001,1,D,34.036
RG031,2001,2,D,2.921
RG031,2001,3,D,8.382
RG031,2001,4,D,20.32
RG031,2001,5,D,6.35
RG031,2001,6,W,6.477
RG031,2001,7,W,65.786
RG031,2001,8,W,75.819
RG031,2001,9,W,30.734
RG031,2001,10,W,2.667
RG031,2001,11,D,1.27
RG031,2001,12,D,16.256
RG031,2002,1,D,5.207
RG031,2002,2,D,12.192
RG031,2002,3,D,0.0
RG031,2002,4,D,0.0
RG031,2002,6,W,0.0
RG031,2002,7,W,96.647
RG031,2002,8,W,57.404
RG031,2002,9,W,32.766
RG031,2002,10,W,3.683
RG031,2002,11,D,4.318
RG031,2002,12,D,20.828
RG031,2003,1,D,0.889
RG031,2003,2,D,33.655
RG031,2003,3,D,2.032
RG031,2003,5,D,0.0
RG031,2003,6,W,0.0
RG031,2003,7,W,67.183
RG031,2003,8,W,66.548
RG031,2003,9,W,30.353
RG031,2003,10,W,18.669
RG031,2003,11,D,24.638
RG031,2003,12,D,11.557
RG031,2004,1,D,20.574
RG031,2004,2,D,29.591
RG031,2004,3,D,18.542
RG031,2004,4,D,36.576
RG031,2004,5,D,0.0
RG031,2004,6,W,2.032
RG031,2004,7,W,29.972
RG031,2004,8,W,17.399
RG031,2004,9,W,33.528
RG031,2004,10,W,6.858
RG031,2004,11,D,9.906
RG031,2004,12,D,14.986
RG031,2005,1,D,26.162
RG031,2005,2,D,21.59
RG031,2005,3,D,1.905
RG031,2005,4,D,3.302
RG031,2005,5,D,15.748
RG031,2005,6,W,0.0
RG031,2005,7,W,42.799
RG031,2005,8,W,110.236
RG031,2005,9,W,27.305
RG031,2005,10,W,0.0
RG031,2005,12,D,5.207
RG031,2006,1,D,1.651
RG031,2006,2,D,2.667
RG031,2006,3,D,1.016
RG031,2006,5,D,0.254
RG031,2006,6,W,3.683
RG031,2006,7,W,70.739
RG031,2006,8,W,58.166
RG031,2006,9,W,47.752
RG031,2006,10,W,16.51
RG031,2006,12,D,2.54
RG031,2007,1,D,20.32
RG031,2007,2,D,1.524
RG031,2007,3,D,21.082
RG031,2007,4,D,3.556
RG031,2007,5,D,1.143
RG031,2007,6,W,14.224
RG031,2007,7,W,116.84
RG031,2007,8,W,83.439
RG031,2007,9,W,23.241
RG031,2007,10,W,1.397
RG031,2007,11,D,15.24
RG031,2007,12,D,12.192
RG031,2008,1,D,1.27
RG031,2008,2,D,7.62
RG031,2008,3,D,0.0
RG031,2008,5,D,11.43
RG031,2008,6,W,6.477
RG031,2008,7,W,143.383
RG031,2008,8,W,89.916
RG031,2008,9,W,9.271
RG031,2008,10,W,8.001
RG031,2008,11,D,12.446
RG031,2008,12,D,7.874
RG031,2009,1,D,8.89
RG031,2009,2,D,7.493
RG031,2009,3,D,10.287
RG031,2009,4,D,1.143
RG031,2009,5,D,13.589
RG031,2009,6,W,53.086
RG031,2009,7,W,17.145
RG031,2009,8,W,59.055
RG031,2009,9,W,11.43
RG031,2009,10,W,8.128
RG031,2009,11,D,4.445
RG031,2009,12,D,8.001
RG031,2010,1,D,51.562
RG031,2010,2,D,31.496
RG031,2010,3,D,7.874
RG031,2010,4,D,8.382
RG031,2010,5,D,0.0
RG031,2010,6,W,1.905
RG031,2010,7,W,131.191
RG031,2010,8,W,79.375
RG031,2010,9,W,31.75
RG031,2010,10,W,2.667
RG031,2010,11,D,0.762
RG031,2010,12,D,10.033
RG031,2011,1,D,3.429
RG031,2011,2,D,1.651
RG031,2011,3,D,0.254
RG031,2011,4,D,0.0
RG031,2011,6,W,6.731
RG031,2011,7,W,105.918
RG031,2011,8,W,69.85
RG031,2011,9,W,25.019
RG031,2011,10,W,1.27
RG031,2011,11,D,22.098
RG031,2011,12,D,34.925
RG031,2012,1,D,2.413
RG031,2012,2,D,1.27
RG031,2012,3,D,2.413
RG031,2012,4,D,0.0
RG031,2012,5,D,6.731
RG031,2012,6,W,4.953
RG031,2012,7,W,62.611
RG031,2012,8,W,31.623
RG031,2012,9,W,91.44
RG031,2012,10,W,0.0
RG031,2012,11,D,8.763
RG031,2012,12,D,20.701
RG031,2013,1,D,10.541
RG031,2013,2,D,8.001
RG031,2013,3,D,8.89
RG031,2013,4,D,0.254
RG031,2013,5,D,0.0
RG031,2013,6,W,8.128
RG031,2013,7,W,117.348
RG031,2013,8,W,81.534
RG031,2013,9,W,40.386
RG031,2013,11,D,13.843
RG031,2013,12,D,8.763
RG031,2014,1,D,0.0
RG031,2014,2,D,0.762
RG031,2014,3,D,22.225
RG031,2014,4,D,1.143
RG031,2014,6,W,0.0
RG031,2014,7,W,86.106
RG031,2014,8,W,119.38
RG031,2014,9,W,163.957
RG031,2014,10,W,31.115
RG031,2014,11,D,1.143
RG031,2014,12,D,13.843
RG031,2015,1,D,59.309
RG031,2015,2,D,0.0
RG031,2015,3,D,17.907
RG031,2015,4,D,6.477
RG031,2015,5,D,0.889
RG031,2015,6,W,16.383
RG031,2015,7,W,91.313
RG031,2015,8,W,39.497
RG031,2015,9,W,46.355
RG031,2015,10,W,35.941
RG031,2015,11,D,8.509
RG031,2015,12,D,10.541
RG031,2016,1,D,27.305
RG031,2016,2,D,5.588
RG031,2016,3,D,2.667
RG031,2016,4,D,4.318
RG031,2016,5,D,2.54
RG031,2016,6,W,38.862
RG031,2016,7,W,90.678
RG031,2016,8,W,49.022
RG031,2016,9,W,48.387
RG031,2016,10,W,13.208
RG031,2016,11,D,7.493
RG031,2016,12,D,27.305
RG031,2017,1,D,25.781
RG031,2017,2,D,7.112
RG031,2017,3,D,4.572
RG031,2017,4,D,0.0
RG031,2017,5,D,3.556
RG031,2017,6,W,15.113
RG031,2017,7,W,222.504
RG031,2017,8,W,97.663
RG031,2017,9,W,0.254
RG031,2017,10,W,4.064
RG031,2017,11,D,4.318
RG031,2017,12,D,4.572
RG031,2018,1,D,2.413
RG031,2018,2,D,45.085
RG031,2018,3,D,0.0
RG031,2018,6,W,24.892
RG031,2018,7,W,59.309
RG031,2018,8,W,40.513
RG031,2018,9,W,34.417
RG031,2018,10,W,55.118
RG031,2018,11,D,7.239
RG031,2018,12,D,26.924
RG031,2019,1,D,13.208
RG031,2019,2,D,23.241
RG031,2019,3,D,28.575
RG031,2019,4,D,1.397
RG031,2019,5,D,12.573
RG031,2019,6,W,5.08
RG031,2019,7,W,32.004
RG031,2019,8,W,37.846
RG031,2019,9,W,86.741
RG031,2019,10,W,0.0
RG031,2019,11,D,125.603
RG031,2019,12,D,37.592
RG031,2020,1,D,11.049
RG031,2020,2,D,21.082
RG031,2020,3,D,51.308
RG031,2020,4,D,0.0
RG031,2020,5,D,0.254
RG031,2020,6,W,0.0
RG031,2020,7,W,38.862
RG031,2020,8,W,33.401
RG031,2020,9,W,0.508
RG031,2020,10,W,0.0
RG031,2020,11,D,1.27
RG031,2020,12,D,14.859
RG031,2021,1,D,12.065
RG031,2021,2,D,0.889
RG031,2021,3,D,12.065
RG031,2021,4,D,1.778
RG031,2021,5,D,2.54
RG031,2021,6,W,5.207
RG031,2021,7,W,116.586
RG031,2021,8,W,101.473
RG031,2021,9,W,25.4
RG031,2021,10,W,1.651
RG031,2021,11,D,0.0
RG031,2021,12,D,16.637
RG031,2022,1,D,4.318
RG031,2022,2,D,2.54
RG031,2022,3,D,10.033
RG031,2022,6,W,96.139
RG031,2022,7,W,73.406
RG031,2022,8,W,204.724
RG031,2022,9,W,52.832
RG031,2022,10,W,31.115
RG031,2022,11,D,2.667
RG031,2022,12,D,35.941
RG032,2000,1,D,0.0
RG032,2000,2,D,7.112
RG032,2000,3,D,6.477
RG032,2000,6,W,58.674
RG032,2000,7,W,50.165
RG032,2000,8,W,178.435
RG032,2000,9,W,2.54
RG032,2000,10,W,169.545
RG032,2000,11,D,38.862
RG032,2000,12,D,4.064
RG032,2001,1,D,42.926
RG032,2001,2,D,3.175
RG032,2001,3,D,8.128
RG032,2001,4,D,23.622
RG032,2001,5,D,6.985
RG032,2001,6,W,10.287
RG032,2001,7,W,70.104
RG032,2001,8,W,64.516
RG032,2001,9,W,31.369
RG032,2001,10,W,5.334
RG032,2001,11,D,1.524
RG032,2001,12,D,16.764
RG032,2002,1,D,6.604
RG032,2002,2,D,12.827
RG032,2002,3,D,0.0
RG032,2002,4,D,0.0
RG032,2002,6,W,0.0
RG032,2002,7,W,130.302
RG032,2002,8,W,67.056
RG032,2002,9,W,35.814
RG032,2002,10,W,3.937
RG032,2002,11,D,4.318
RG032,2002,12,D,19.05
RG032,2003,1,D,2.159
RG032,2003,2,D,37.846
RG032,2003,3,D,3.937
RG032,2003,5,D,0.0
RG032,2003,6,W,0.254
RG032,2003,7,W,53.467
RG032,2003,8,W,79.375
RG032,2003,9,W,36.322
RG032,2003,10,W,20.701
RG032,2003,11,D,24.13
RG032,2003,12,D,11.811
RG032,2004,1,D,22.606
RG032,2004,2,D,27.178
RG032,2004,3,D,18.923
RG032,2004,4,D,37.719
RG032,2004,5,D,0.254
RG032,2004,6,W,2.032
RG032,2004,7,W,33.02
RG032,2004,8,W,35.814
RG032,2004,9,W,33.02
RG032,2004,10,W,6.985
RG032,2004,11,D,10.033
RG032,2004,12,D,16.129
RG032,2005,1,D,24.892
RG032,2005,2,D,19.05
RG032,2005,3,D,2.159
RG032,2005,4,D,3.302
RG032,2005,5,D,9.906
RG032,2005,6,W,0.0
RG032,2005,7,W,42.037
RG032,2005,8,W,44.577
RG032,2005,9,W,28.829
RG032,2005,10,W,0.0
RG032,2005,12,D,5.207
RG032,2006,1,D,2.413
RG032,2006,2,D,2.413
RG032,2006,3,D,2.54
RG032,2006,5,D,0.0
RG032,2006,6,W,3.937
RG032,2006,7,W,71.628
RG032,2006,8,W,76.073
RG032,2006,9,W,48.514
RG032,2006,10,W,25.4
RG032,2006,12,D,3.429
RG032,2007,1,D,25.273
RG032,2007,2,D,3.048
RG032,2007,3,D,24.384
