# GAGE ( ANALOG network for IDs where YEAR <  2000)
# GAGE (DIGITAL network for IDs where YEAR >= 2000)
# MONTH for which rainfall is being aggregated
# S (season): W (wet, Jun-Oct) or D (dry)
# RAIN: total monthly rainfall in millimeters
gage,year,month,S,rain
RG017,1967,8,W,59.94
RG017,1967,9,W,74.68
RG017,1967,10,W,7.37
RG017,1967,11,D,1.52
RG017,1967,12,D,93.73
RG017,1968,1,D,15.49
RG017,1968,2,D,35.05
RG017,1968,3,D,42.67
RG017,1968,4,D,8.89
RG017,1968,6,W,0.0
RG017,1968,7,W,124.46
RG017,1968,8,W,99.31
RG017,1968,9,W,18.29
RG017,1968,10,W,0.51
RG017,1968,11,D,6.6
RG017,1968,12,D,9.65
RG017,1969,1,D,5.59
RG017,1969,2,D,10.67
RG017,1969,3,D,5.59
RG017,1969,4,D,0.0
RG017,1969,5,D,2.54
RG017,1969,6,W,0.0
RG017,1969,7,W,135.64
RG017,1969,8,W,37.08
RG017,1969,9,W,28.45
RG017,1969,10,W,0.0
RG017,1969,11,D,11.18
RG017,1969,12,D,12.7
RG017,1970,2,D,7.62
RG017,1970,3,D,39.37
RG017,1970,4,D,5.59
RG017,1970,5,D,1.27
RG017,1970,6,W,0.0
RG017,1970,7,W,32.26
RG017,1970,8,W,64.52
RG017,1970,9,W,48.77
RG017,1970,10,W,2.79
RG017,1970,11,D,0.0
RG017,1970,12,D,9.65
RG017,1971,1,D,0.76
RG017,1971,2,D,7.11
RG017,1971,4,D,13.72
RG017,1971,5,D,0.0
RG017,1971,6,W,1.78
RG017,1971,7,W,73.41
RG017,1971,8,W,150.88
RG017,1971,9,W,34.54
RG017,1971,10,W,38.1
RG017,1971,11,D,3.3
RG017,1971,12,D,38.1
RG017,1972,5,D,2.29
RG017,1972,6,W,41.4
RG017,1972,7,W,50.8
RG017,1972,8,W,95.5
RG017,1972,9,W,39.37
RG017,1972,10,W,65.79
RG017,1972,11,D,25.4
RG017,1972,12,D,2.54
RG017,1973,1,D,11.43
RG017,1973,2,D,33.02
RG017,1973,3,D,65.53
RG017,1973,4,D,0.0
RG017,1973,5,D,2.79
RG017,1973,6,W,27.18
RG017,1973,7,W,107.19
RG017,1973,8,W,14.73
RG017,1973,9,W,4.83
RG017,1973,11,D,7.87
RG017,1974,1,D,35.56
RG017,1974,2,D,0.0
RG017,1974,3,D,10.41
RG017,1974,5,D,2.03
RG017,1974,6,W,1.27
RG017,1974,7,W,99.31
RG017,1974,8,W,65.79
RG017,1974,9,W,35.31
RG017,1974,10,W,55.88
RG017,1974,11,D,0.25
RG017,1974,12,D,5.59
RG017,1975,1,D,13.21
RG017,1975,2,D,0.25
RG017,1975,3,D,13.21
RG017,1975,4,D,8.64
RG017,1975,5,D,0.51
RG017,1975,6,W,0.25
RG017,1975,7,W,117.86
RG017,1975,8,W,21.59
RG017,1975,9,W,57.91
RG017,1975,10,W,0.0
RG017,1975,11,D,8.38
RG017,1975,12,D,6.86
RG017,1976,1,D,5.33
RG017,1976,2,D,23.88
RG017,1976,3,D,7.37
RG017,1976,4,D,11.18
RG017,1976,5,D,23.11
RG017,1976,6,W,2.54
RG017,1976,7,W,85.34
RG017,1976,8,W,17.78
RG017,1976,9,W,45.97
RG017,1976,10,W,22.86
RG017,1976,11,D,8.89
RG017,1976,12,D,3.05
RG017,1977,1,D,38.1
RG017,1977,6,W,7.37
RG017,1977,7,W,67.31
RG017,1977,8,W,54.1
RG017,1977,9,W,120.4
RG017,1977,10,W,72.39
RG017,1978,1,D,59.69
RG017,1978,2,D,49.28
RG017,1978,3,D,21.59
RG017,1978,4,D,3.3
RG017,1978,5,D,15.24
RG017,1978,6,W,5.84
RG017,1978,7,W,71.63
RG017,1978,8,W,42.16
RG017,1978,9,W,7.11
RG017,1978,10,W,50.8
RG017,1978,11,D,33.53
RG017,1978,12,D,62.23
RG017,1979,1,D,64.52
RG017,1979,2,D,10.67
RG017,1979,3,D,20.57
RG017,1979,4,D,0.76
RG017,1979,5,D,6.86
RG017,1979,6,W,13.21
RG017,1979,7,W,56.39
RG017,1979,8,W,39.88
RG017,1979,9,W,8.13
RG017,1979,10,W,4.06
RG017,1979,11,D,7.62
RG017,1979,12,D,5.33
RG017,1980,1,D,0.0
RG017,1980,2,D,0.0
RG017,1980,3,D,0.0
RG017,1980,4,D,0.0
RG017,1980,5,D,0.0
RG017,1980,6,W,5.84
RG017,1980,7,W,77.47
RG017,1980,8,W,23.11
RG017,1980,9,W,17.02
RG017,1980,10,W,0.0
RG017,1980,11,D,1.52
RG017,1980,12,D,7.87
RG017,1981,1,D,0.0
RG017,1981,2,D,0.0
RG017,1981,3,D,0.0
RG017,1981,4,D,0.0
RG017,1981,5,D,0.0
RG017,1981,6,W,20.83
RG017,1981,7,W,112.27
RG017,1981,8,W,41.66
RG017,1981,9,W,32.26
RG017,1981,10,W,13.46
RG017,1981,11,D,7.11
RG017,1982,1,D,0.0
RG017,1982,2,D,0.0
RG017,1982,3,D,0.0
RG017,1982,4,D,0.0
RG017,1982,5,D,0.0
RG017,1982,6,W,0.0
RG017,1982,7,W,71.63
RG017,1982,8,W,79.25
RG017,1982,9,W,63.25
RG017,1982,11,D,0.0
RG017,1982,12,D,0.0
RG017,1983,1,D,0.0
RG017,1983,2,D,0.0
RG017,1983,3,D,0.0
RG017,1983,4,D,0.0
RG017,1983,5,D,0.76
RG017,1983,7,W,110.49
RG017,1983,8,W,67.31
RG017,1983,9,W,157.23
RG017,1983,10,W,48.26
RG017,1983,11,D,0.0
RG017,1983,12,D,0.0
RG017,1984,1,D,0.0
RG017,1984,4,D,0.0
RG017,1984,5,D,0.0
RG017,1984,6,W,52.07
RG017,1984,7,W,104.65
RG017,1984,8,W,120.14
RG017,1984,9,W,27.18
RG017,1984,10,W,40.13
RG017,1984,11,D,0.0
RG017,1984,12,D,0.0
RG017,1985,1,D,0.0
RG017,1985,2,D,0.0
RG017,1985,3,D,0.0
RG017,1985,4,D,0.0
RG017,1985,5,D,0.0
RG017,1985,6,W,0.0
RG017,1985,7,W,121.67
RG017,1985,8,W,42.42
RG017,1985,9,W,68.83
RG017,1985,10,W,46.48
RG017,1985,11,D,0.0
RG017,1985,12,D,0.0
RG017,1986,1,D,0.0
RG017,1986,2,D,0.0
RG017,1986,3,D,0.0
RG017,1986,4,D,0.0
RG017,1986,5,D,0.0
RG017,1986,6,W,6.6
RG017,1986,7,W,39.88
RG017,1986,8,W,144.27
RG017,1986,9,W,28.45
RG017,1986,10,W,17.27
RG017,1986,11,D,0.0
RG017,1986,12,D,0.0
RG017,1987,1,D,0.0
RG017,1987,2,D,0.0
RG017,1987,3,D,0.0
RG017,1987,4,D,0.0
RG017,1987,5,D,0.0
RG017,1987,6,W,0.76
RG017,1987,7,W,62.99
RG017,1987,8,W,83.82
RG017,1987,9,W,26.42
RG017,1987,10,W,11.18
RG017,1987,11,D,0.0
RG017,1987,12,D,0.0
RG017,1988,1,D,0.0
RG017,1988,2,D,0.0
RG017,1988,3,D,0.0
RG017,1988,4,D,0.0
RG017,1988,5,D,0.0
RG017,1988,6,W,2.79
RG017,1988,7,W,55.12
RG017,1988,8,W,105.16
RG017,1988,9,W,31.75
RG017,1988,10,W,3.05
RG017,1988,11,D,0.0
RG017,1988,12,D,0.0
RG017,1989,1,D,0.0
RG017,1989,2,D,0.0
RG017,1989,3,D,0.0
RG017,1989,5,D,0.0
RG017,1989,7,W,47.5
RG017,1989,8,W,24.89
RG017,1989,9,W,2.79
RG017,1989,10,W,46.99
RG017,1989,11,D,0.0
RG017,1989,12,D,0.0
RG017,1990,1,D,0.0
RG017,1990,2,D,0.0
RG017,1990,3,D,0.0
RG017,1990,4,D,0.0
RG017,1990,5,D,0.0
RG017,1990,6,W,0.0
RG017,1990,7,W,118.11
RG017,1990,8,W,80.77
RG017,1990,9,W,47.75
RG017,1990,10,W,21.08
RG017,1990,11,D,0.0
RG017,1990,12,D,0.0
RG017,1991,1,D,0.0
RG017,1991,2,D,0.0
RG017,1991,3,D,0.0
RG017,1991,5,D,0.0
RG017,1991,6,W,0.0
RG017,1991,7,W,33.78
RG017,1991,8,W,81.53
RG017,1991,9,W,34.04
RG017,1991,10,W,6.6
RG017,1991,11,D,8.64
RG017,1991,12,D,58.93
RG017,1992,1,D,33.27
RG017,1992,2,D,21.08
RG017,1992,3,D,55.12
RG017,1992,4,D,14.99
RG017,1992,5,D,36.07
RG017,1992,6,W,1.27
RG017,1992,7,W,73.41
RG017,1992,8,W,143.51
RG017,1992,9,W,10.92
RG017,1992,10,W,11.94
RG017,1992,11,D,0.51
RG017,1992,12,D,46.23
RG017,1993,1,D,123.95
RG017,1993,2,D,28.96
RG017,1993,3,D,15.49
RG017,1993,5,D,13.21
RG017,1993,6,W,1.52
RG017,1993,7,W,24.13
RG017,1993,8,W,68.83
RG017,1993,9,W,21.84
RG017,1993,10,W,3.3
RG017,1993,11,D,29.21
RG017,1993,12,D,3.56
RG017,1994,1,D,2.79
RG017,1994,2,D,8.38
RG017,1994,3,D,21.08
RG017,1994,4,D,2.03
RG017,1994,5,D,5.08
RG017,1994,6,W,26.42
RG017,1994,7,W,34.8
RG017,1994,8,W,61.47
RG017,1994,9,W,75.18
RG017,1994,10,W,6.6
RG017,1994,11,D,67.56
RG017,1994,12,D,85.09
RG017,1995,1,D,11.68
RG017,1995,2,D,30.23
RG017,1995,3,D,19.56
RG017,1995,4,D,1.02
RG017,1995,5,D,0.51
RG017,1995,6,W,1.27
RG017,1995,7,W,38.61
RG017,1995,8,W,71.12
RG017,1995,9,W,21.59
RG017,1995,10,W,16.26
RG017,1995,11,D,16.26
RG017,1995,12,D,6.6
RG017,1996,1,D,0.51
RG017,1996,2,D,12.45
RG017,1996,3,D,4.32
RG017,1996,4,D,1.52
RG017,1996,6,W,45.72
RG017,1996,7,W,65.79
RG017,1996,8,W,73.91
RG017,1996,9,W,16.26
RG017,1996,10,W,12.7
RG017,1996,11,D,5.08
RG017,1997,1,D,4.83
RG017,1997,2,D,10.67
RG017,1997,3,D,4.06
RG017,1997,4,D,5.33
RG017,1997,5,D,39.88
RG017,1997,7,W,51.82
RG017,1997,8,W,56.13
RG017,1997,9,W,89.92
RG017,1997,10,W,13.21
RG017,1997,11,D,20.07
RG017,1997,12,D,69.34
RG017,1998,1,D,0.76
RG017,1998,2,D,47.75
RG017,1998,3,D,21.84
RG017,1998,4,D,0.25
RG017,1998,6,W,1.78
RG017,1998,7,W,42.42
RG017,1998,8,W,54.86
RG017,1998,9,W,34.29
RG017,1998,10,W,0.0
RG017,1998,11,D,0.0
RG017,1998,12,D,0.0
RG017,1999,1,D,0.0
RG017,1999,3,D,0.0
RG017,1999,4,D,0.0
RG017,1999,6,W,5.59
RG017,1999,7,W,133.1
RG017,1999,8,W,133.6
RG017,1999,9,W,23.37
RG017,1999,10,W,1.02
RG017,1999,12,D,0.0
RG018,1953,8,W,0.0
RG018,1953,10,W,0.0
RG018,1954,1,D,0.0
RG018,1954,2,D,0.0
RG018,1954,3,D,0.0
RG018,1954,5,D,0.0
RG018,1954,6,W,0.0
RG018,1954,7,W,54.36
RG018,1954,8,W,112.52
RG018,1954,9,W,4.83
RG018,1954,10,W,11.43
RG018,1955,1,D,28.7
RG018,1955,2,D,4.83
RG018,1955,3,D,4.57
RG018,1955,5,D,0.0
RG018,1955,6,W,13.46
RG018,1955,7,W,247.9
RG018,1955,8,W,88.39
RG018,1955,9,W,7.11
RG018,1955,10,W,3.56
RG018,1955,11,D,0.51
RG018,1955,12,D,5.59
RG018,1956,1,D,12.7
RG018,1956,2,D,4.83
RG018,1956,4,D,0.51
RG018,1956,5,D,0.0
RG018,1956,6,W,13.46
RG018,1956,7,W,96.01
RG018,1956,8,W,83.57
RG018,1956,9,W,0.0
RG018,1956,10,W,3.3
RG018,1956,11,D,0.0
RG018,1956,12,D,2.03
RG018,1957,1,D,28.45
RG018,1957,2,D,2.03
RG018,1957,3,D,35.56
RG018,1957,4,D,1.52
RG018,1957,5,D,2.54
RG018,1957,6,W,3.81
RG018,1957,7,W,62.48
RG018,1957,8,W,127.51
RG018,1957,9,W,0.0
RG018,1957,10,W,34.29
RG018,1957,11,D,0.0
RG018,1957,12,D,5.33
RG018,1958,2,D,21.08
RG018,1958,3,D,26.67
RG018,1958,4,D,10.16
RG018,1958,5,D,0.0
RG018,1958,6,W,2.29
RG018,1958,7,W,62.99
RG018,1958,8,W,186.18
RG018,1958,9,W,35.05
RG018,1958,10,W,16.51
RG018,1958,11,D,0.0
RG018,1959,2,D,10.16
RG018,1959,4,D,2.54
RG018,1959,6,W,27.94
RG018,1959,7,W,114.55
RG018,1959,8,W,71.12
RG018,1959,9,W,12.95
RG018,1959,10,W,28.96
RG018,1959,11,D,23.88
RG018,1959,12,D,41.66
RG018,1960,1,D,43.18
RG018,1960,2,D,12.7
RG018,1960,3,D,8.13
RG018,1960,6,W,2.29
RG018,1960,7,W,56.64
RG018,1960,8,W,17.53
RG018,1960,9,W,24.13
RG018,1960,10,W,12.95
RG018,1960,11,D,0.0
RG018,1960,12,D,9.65
RG018,1961,1,D,9.65
RG018,1961,2,D,3.56
RG018,1961,3,D,0.0
RG018,1961,6,W,26.16
RG018,1961,7,W,40.13
RG018,1961,8,W,128.02
RG018,1961,9,W,12.45
RG018,1961,10,W,54.61
RG018,1961,11,D,12.7
RG018,1961,12,D,32.77
RG018,1962,1,D,30.73
RG018,1962,2,D,0.51
RG018,1962,3,D,10.67
RG018,1962,6,W,0.0
RG018,1962,7,W,156.21
RG018,1962,8,W,11.18
RG018,1962,9,W,39.12
RG018,1962,10,W,5.33
RG018,1962,11,D,22.61
RG018,1962,12,D,21.08
RG018,1963,1,D,5.08
RG018,1963,2,D,5.33
RG018,1963,3,D,0.25
RG018,1963,4,D,3.05
RG018,1963,7,W,93.47
RG018,1963,8,W,111.25
RG018,1963,9,W,62.74
RG018,1963,10,W,6.86
RG018,1963,11,D,35.31
RG018,1963,12,D,7.37
RG018,1964,1,D,9.14
RG018,1964,2,D,1.52
RG018,1964,3,D,15.49
RG018,1964,4,D,11.18
RG018,1964,6,W,0.0
RG018,1964,7,W,106.17
RG018,1964,8,W,42.93
RG018,1964,9,W,39.62
RG018,1964,10,W,10.92
RG018,1964,11,D,24.13
RG018,1964,12,D,3.56
RG018,1965,1,D,20.07
RG018,1965,2,D,3.81
RG018,1965,3,D,5.33
RG018,1965,4,D,0.76
RG018,1965,5,D,0.51
RG018,1965,6,W,4.06
RG018,1965,7,W,87.63
RG018,1965,8,W,54.1
RG018,1965,9,W,37.85
RG018,1965,10,W,0.0
RG018,1965,11,D,5.08
RG018,1965,12,D,90.68
RG018,1966,1,D,20.57
RG018,1966,2,D,26.92
RG018,1966,3,D,1.52
RG018,1966,4,D,15.75
RG018,1966,5,D,0.0
RG018,1966,6,W,0.0
RG018,1966,7,W,87.38
RG018,1966,8,W,155.7
RG018,1966,9,W,37.59
RG018,1966,10,W,0.0
RG018,1966,11,D,9.14
RG018,1966,12,D,4.83
RG018,1967,2,D,6.6
RG018,1967,3,D,0.76
RG018,1967,4,D,2.79
RG018,1967,5,D,4.06
RG018,1967,6,W,8.13
RG018,1967,7,W,87.88
RG018,1967,8,W,73.15
RG018,1967,9,W,45.47
RG018,1967,10,W,12.7
RG018,1967,11,D,3.05
RG018,1967,12,D,101.09
RG018,1968,1,D,14.99
RG018,1968,2,D,31.24
RG018,1968,3,D,52.32
RG018,1968,4,D,11.94
RG018,1968,6,W,1.78
RG018,1968,7,W,121.16
RG018,1968,8,W,138.43
RG018,1968,9,W,10.67
RG018,1968,10,W,0.76
RG018,1968,11,D,8.89
RG018,1968,12,D,12.95
RG018,1969,1,D,7.87
RG018,1969,2,D,8.89
RG018,1969,3,D,4.32
RG018,1969,4,D,0.0
RG018,1969,5,D,9.65
RG018,1969,6,W,0.0
RG018,1969,7,W,140.72
RG018,1969,8,W,54.61
RG018,1969,9,W,19.3
RG018,1969,10,W,1.02
RG018,1969,11,D,6.1
RG018,1969,12,D,13.97
RG018,1970,2,D,7.37
RG018,1970,3,D,33.78
RG018,1970,4,D,5.33
RG018,1970,5,D,1.02
RG018,1970,6,W,1.78
RG018,1970,7,W,37.08
RG018,1970,8,W,82.8
RG018,1970,9,W,32.26
RG018,1970,10,W,2.79
RG018,1970,11,D,0.25
RG018,1970,12,D,9.4
RG018,1971,1,D,0.76
RG018,1971,2,D,8.89
RG018,1971,4,D,13.72
RG018,1971,5,D,0.0
RG018,1971,6,W,2.54
RG018,1971,7,W,62.48
RG018,1971,8,W,114.55
RG018,1971,9,W,38.61
RG018,1971,10,W,36.07
RG018,1971,11,D,3.56
RG018,1971,12,D,38.86
RG018,1972,5,D,3.05
RG018,1972,6,W,42.42
RG018,1972,7,W,46.99
RG018,1972,8,W,126.75
RG018,1972,9,W,17.78
RG018,1972,10,W,54.36
RG018,1972,11,D,24.64
RG018,1972,12,D,2.03
RG018,1973,1,D,16.0
RG018,1973,2,D,43.18
RG018,1973,3,D,61.72
RG018,1973,4,D,0.0
RG018,1973,5,D,2.79
RG018,1973,6,W,23.62
RG018,1973,7,W,147.57
RG018,1973,8,W,21.59
RG018,1973,9,W,5.08
RG018,1973,11,D,7.87
RG018,1974,1,D,33.53
RG018,1974,2,D,0.0
RG018,1974,3,D,8.13
RG018,1974,5,D,2.79
RG018,1974,6,W,0.51
RG018,1974,7,W,99.82
RG018,1974,8,W,93.22
RG018,1974,9,W,21.84
RG018,1974,10,W,40.89
RG018,1974,11,D,0.0
RG018,1974,12,D,5.33
RG018,1975,1,D,13.21
RG018,1975,2,D,0.25
RG018,1975,3,D,10.16
RG018,1975,4,D,8.38
RG018,1975,5,D,0.0
RG018,1975,6,W,0.25
RG018,1975,7,W,95.76
RG018,1975,8,W,9.65
RG018,1975,9,W,37.85
RG018,1975,10,W,0.0
RG018,1975,11,D,6.86
RG018,1975,12,D,7.11
RG018,1976,1,D,3.81
RG018,1976,2,D,24.89
RG018,1976,3,D,7.11
RG018,1976,4,D,11.43
RG018,1976,5,D,21.34
RG018,1976,6,W,0.51
RG018,1976,7,W,97.54
RG018,1976,8,W,32.51
RG018,1976,9,W,41.15
RG018,1976,10,W,22.1
RG018,1976,11,D,11.68
RG018,1976,12,D,3.05
RG018,1977,1,D,33.53
RG018,1977,6,W,7.37
RG018,1977,7,W,70.1
RG018,1977,8,W,47.24
RG018,1977,9,W,93.98
RG018,1977,10,W,68.07
RG018,1978,1,D,51.31
RG018,1978,2,D,45.21
RG018,1978,3,D,17.53
RG018,1978,4,D,2.79
RG018,1978,5,D,12.95
RG018,1978,6,W,4.57
RG018,1978,7,W,59.44
RG018,1978,8,W,25.15
RG018,1978,9,W,5.08
RG018,1978,10,W,53.85
RG018,1978,11,D,30.73
RG018,1978,12,D,55.63
RG018,1979,1,D,63.5
RG018,1979,2,D,6.86
RG018,1979,3,D,18.8
RG018,1979,4,D,0.25
RG018,1979,5,D,2.03
RG018,1979,6,W,15.24
RG018,1979,7,W,87.12
RG018,1979,8,W,42.93
RG018,1979,9,W,16.76
RG018,1979,10,W,4.32
RG018,1979,11,D,7.37
RG018,1979,12,D,3.81
RG018,1980,1,D,0.0
RG018,1980,2,D,0.0
RG018,1980,3,D,0.0
RG018,1980,4,D,0.0
RG018,1980,5,D,0.0
RG018,1980,6,W,3.56
RG018,1980,7,W,84.33
RG018,1980,8,W,40.64
RG018,1980,9,W,16.76
RG018,1980,10,W,0.0
RG018,1980,11,D,2.54
RG018,1980,12,D,8.38
RG018,1981,1,D,0.0
RG018,1981,2,D,0.0
RG018,1981,3,D,0.0
RG018,1981,4,D,0.0
RG018,1981,5,D,0.0
RG018,1981,6,W,24.89
RG018,1981,7,W,181.1
RG018,1981,8,W,34.54
RG018,1981,9,W,33.78
RG018,1981,10,W,18.29
RG018,1981,11,D,6.86
RG018,1982,1,D,0.0
RG018,1982,2,D,0.0
RG018,1982,3,D,0.0
RG018,1982,4,D,0.0
RG018,1982,5,D,0.0
RG018,1982,6,W,0.0
RG018,1982,7,W,88.9
RG018,1982,8,W,89.15
RG018,1982,9,W,62.48
RG018,1982,11,D,0.0
RG018,1982,12,D,0.0
RG018,1983,1,D,0.0
RG018,1983,2,D,0.0
RG018,1983,3,D,0.0
RG018,1983,4,D,0.0
RG018,1983,5,D,0.0
RG018,1983,7,W,132.33
RG018,1983,8,W,62.48
RG018,1983,9,W,160.02
RG018,1983,10,W,45.47
RG018,1983,11,D,0.0
RG018,1983,12,D,0.0
RG018,1984,1,D,0.0
RG018,1984,4,D,0.0
RG018,1984,5,D,0.0
RG018,1984,6,W,52.32
RG018,1984,7,W,121.41
RG018,1984,8,W,110.49
RG018,1984,9,W,34.8
RG018,1984,10,W,55.37
RG018,1984,11,D,0.0
RG018,1984,12,D,0.0
RG018,1985,1,D,0.0
RG018,1985,2,D,0.0
RG018,1985,3,D,0.0
RG018,1985,4,D,0.0
RG018,1985,5,D,0.0
RG018,1985,6,W,0.0
RG018,1985,7,W,72.39
RG018,1985,8,W,30.73
RG018,1985,9,W,72.64
RG018,1985,10,W,57.91
RG018,1985,11,D,0.0
RG018,1985,12,D,0.0
RG018,1986,1,D,0.0
RG018,1986,2,D,0.0
RG018,1986,3,D,0.0
RG018,1986,4,D,0.0
RG018,1986,5,D,0.0
RG018,1986,6,W,7.62
RG018,1986,7,W,39.37
RG018,1986,8,W,201.42
RG018,1986,9,W,30.73
RG018,1986,10,W,14.99
RG018,1986,11,D,0.0
RG018,1986,12,D,0.0
RG018,1987,1,D,0.0
RG018,1987,2,D,0.0
RG018,1987,3,D,0.0
RG018,1987,4,D,0.0
RG018,1987,5,D,0.0
RG018,1987,6,W,0.76
RG018,1987,7,W,43.18
RG018,1987,8,W,78.74
RG018,1987,9,W,35.81
RG018,1987,10,W,8.64
RG018,1987,11,D,0.0
RG018,1987,12,D,0.0
RG018,1988,1,D,0.0
RG018,1988,2,D,0.0
RG018,1988,3,D,0.0
RG018,1988,4,D,0.0
RG018,1988,5,D,0.0
RG018,1988,6,W,30.99
RG018,1988,7,W,104.14
RG018,1988,8,W,168.91
RG018,1988,9,W,43.94
RG018,1988,10,W,0.51
RG018,1988,11,D,0.0
RG018,1988,12,D,0.0
RG018,1989,1,D,0.0
RG018,1989,2,D,0.0
RG018,1989,3,D,0.0
RG018,1989,5,D,0.0
RG018,1989,7,W,49.53
RG018,1989,8,W,33.78
RG018,1989,9,W,3.05
RG018,1989,10,W,48.77
RG018,1989,11,D,0.0
RG018,1989,12,D,0.0
RG018,1990,1,D,0.0
RG018,1990,2,D,0.0
RG018,1990,3,D,0.0
RG018,1990,4,D,0.0
RG018,1990,5,D,0.0
RG018,1990,6,W,0.0
RG018,1990,7,W,112.52
RG018,1990,8,W,110.74
RG018,1990,9,W,53.34
RG018,1990,10,W,23.62
RG018,1990,11,D,0.0
RG018,1990,12,D,0.0
RG018,1991,1,D,0.0
RG018,1991,2,D,0.0
RG018,1991,3,D,0.0
RG018,1991,5,D,0.0
RG018,1991,6,W,0.0
RG018,1991,7,W,63.75
RG018,1991,8,W,62.74
RG018,1991,9,W,48.51
RG018,1991,10,W,6.1
RG018,1991,11,D,8.64
RG018,1991,12,D,62.23
RG018,1992,1,D,37.08
RG018,1992,2,D,19.81
RG018,1992,3,D,61.21
RG018,1992,4,D,21.59
RG018,1992,5,D,42.42
RG018,1992,6,W,0.51
RG018,1992,7,W,78.74
RG018,1992,8,W,118.87
RG018,1992,9,W,1.78
RG018,1992,10,W,11.68
RG018,1992,11,D,2.79
RG018,1992,12,D,43.18
RG018,1993,1,D,128.52
RG018,1993,2,D,29.46
RG018,1993,3,D,16.0
RG018,1993,5,D,13.72
RG018,1993,6,W,1.27
RG018,1993,7,W,45.72
RG018,1993,8,W,61.47
RG018,1993,9,W,20.32
RG018,1993,10,W,5.33
RG018,1993,11,D,30.48
RG018,1993,12,D,4.06
RG018,1994,1,D,3.3
RG018,1994,2,D,7.37
RG018,1994,3,D,19.05
RG018,1994,4,D,1.78
RG018,1994,5,D,2.79
RG018,1994,6,W,22.86
RG018,1994,7,W,52.83
RG018,1994,8,W,68.83
RG018,1994,9,W,62.48
RG018,1994,10,W,8.38
RG018,1994,11,D,67.82
RG018,1994,12,D,90.42
RG018,1995,1,D,9.91
RG018,1995,2,D,30.48
RG018,1995,3,D,19.3
RG018,1995,4,D,1.02
RG018,1995,5,D,0.0
RG018,1995,6,W,0.25
RG018,1995,7,W,36.07
RG018,1995,8,W,107.19
RG018,1995,9,W,17.27
RG018,1995,10,W,20.57
RG018,1995,11,D,13.21
RG018,1995,12,D,5.33
RG018,1996,1,D,0.25
RG018,1996,2,D,13.46
RG018,1996,3,D,3.05
RG018,1996,4,D,4.83
RG018,1996,6,W,52.58
RG018,1996,7,W,60.2
RG018,1996,8,W,91.69
RG018,1996,9,W,20.83
RG018,1996,10,W,13.72
RG018,1996,11,D,7.62
RG018,1997,1,D,26.92
RG018,1997,2,D,10.92
RG018,1997,3,D,2.79
RG018,1997,4,D,7.87
RG018,1997,5,D,53.34
RG018,1997,7,W,30.73
RG018,1997,8,W,64.26
RG018,1997,9,W,88.9
RG018,1997,10,W,11.68
RG018,1997,11,D,15.49
RG018,1997,12,D,70.1
RG018,1998,1,D,0.76
RG018,1998,2,D,41.91
RG018,1998,3,D,18.8
RG018,1998,4,D,0.76
RG018,1998,6,W,1.78
RG018,1998,7,W,54.86
RG018,1998,8,W,48.26
RG018,1998,9,W,26.16
RG018,1998,10,W,0.0
RG018,1998,11,D,0.0
RG018,1998,12,D,0.0
RG018,1999,1,D,0.0
RG018,1999,3,D,0.0
RG018,1999,4,D,0.0
RG018,1999,6,W,12.7
RG018,1999,7,W,107.19
RG018,1999,8,W,156.97
RG018,1999,9,W,23.11
RG018,1999,10,W,0.76
RG018,1999,12,D,0.0
RG019,1953,8,W,0.0
RG019,1953,10,W,0.0
RG019,1954,1,D,0.0
RG019,1954,2,D,0.0
RG019,1954,3,D,0.0
RG019,1954,5,D,0.0
RG019,1954,6,W,0.0
RG019,1954,7,W,70.1
RG019,1954,8,W,125.22
RG019,1954,9,W,22.1
RG019,1954,10,W,17.02
RG019,1955,1,D,23.62
RG019,1955,2,D,5.59
RG019,1955,3,D,12.45
RG019,1955,5,D,0.0
RG019,1955,6,W,8.64
RG019,1955,7,W,206.25
RG019,1955,8,W,86.61
RG019,1955,9,W,8.89
RG019,1955,10,W,3.05
RG019,1955,11,D,1.02
RG019,1955,12,D,3.81
RG019,1956,1,D,0.0
RG019,1956,2,D,0.0
RG019,1956,4,D,0.0
RG019,1956,5,D,0.0
RG019,1956,6,W,0.0
RG019,1956,7,W,0.0
RG019,1956,8,W,0.0
RG019,1956,9,W,0.0
RG019,1956,10,W,0.0
RG019,1956,11,D,0.0
RG019,1956,12,D,0.0
RG019,1957,1,D,0.0
RG019,1957,2,D,0.0
RG019,1957,3,D,0.0
RG019,1957,4,D,0.0
RG019,1957,5,D,0.0
RG019,1957,6,W,0.0
RG019,1957,7,W,0.0
RG019,1957,8,W,0.0
RG019,1957,9,W,0.0
RG019,1957,10,W,0.0
RG019,1957,11,D,0.0
RG019,1957,12,D,0.0
RG019,1958,2,D,0.0
RG019,1958,3,D,0.0
RG019,1958,4,D,0.0
RG019,1958,5,D,0.0
RG019,1958,6,W,0.0
RG019,1958,7,W,0.0
RG019,1958,8,W,0.0
RG019,1958,9,W,0.0
RG019,1958,10,W,0.0
RG019,1958,11,D,0.0
RG019,1959,2,D,0.0
RG019,1959,4,D,0.0
RG019,1959,6,W,0.0
RG019,1959,7,W,0.0
RG019,1959,8,W,0.0
RG019,1959,9,W,0.0
RG019,1959,10,W,0.0
RG019,1959,11,D,0.0
RG019,1959,12,D,0.0
RG019,1960,1,D,0.0
